State;Crop;District;Year;Year Min;Season;Area (Hectares);Production (Tonnes);Yield (Tonnes/Hectare);Sale price (USD/Tonnes);Sale price (USD/Tonnes)
Madhya Pradesh;Arhar/Tur;HARDA; 2017-18;2017;Kharif     ;5800;8800;1,517241379;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HARDA; 2018-19;2018;Kharif     ;7588;9007;1,187005799;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HARDA; 2019-20;2019;Kharif     ;302;305;1,009933775;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 1997-98;1997;Kharif     ;16100;19000;1,180124224;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 1998-99;1998;Kharif     ;11800;16400;1,389830508;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 1999-00;1999;Kharif     ;11343;15430;1,360310324;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2000-01;2000;Kharif     ;9882;11258;1,139243068;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2001-02;2001;Kharif     ;10221;13348;1,305938754;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2002-03;2002;Kharif     ;9205;9592;1,042042368;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2003-04;2003;Kharif     ;8180;8966;1,09608802;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2004-05;2004;Kharif     ;8326;8702;1,045159741;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2005-06;2005;Kharif     ;12153;12517;1,029951452;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2006-07;2006;Kharif     ;8806;8583;0,974676357;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2007-08;2007;Kharif     ;7300;6962;0,95369863;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2008-09;2008;Kharif     ;6507;7317;1,124481328;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2009-10;2009;Whole Year ;6366;6787;1,066132579;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2010-11;2010;Kharif     ;11004;6693;0,60823337;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2011-12;2011;Kharif     ;8334;7750;0,929925606;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2012-13;2012;Kharif     ;6461;6595;1,020739824;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2013-14;2013;Kharif     ;3210;2361;0,735514019;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2014-15;2014;Kharif     ;7000;8000;1,142857143;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2015-16;2015;Kharif     ;17000;16000;0,941176471;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2016-17;2016;Kharif     ;26000;32000;1,230769231;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2017-18;2017;Kharif     ;12200;17650;1,446721311;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2018-19;2018;Kharif     ;9226;7999;0,867006287;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;HOSHANGABAD; 2019-20;2019;Kharif     ;4827;4224;0,875077688;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;INDORE; 1997-98;1997;Kharif     ;800;500;0,625;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;INDORE; 1998-99;1998;Kharif     ;700;500;0,714285714;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;INDORE; 1999-00;1999;Kharif     ;503;419;0,833001988;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;INDORE; 2000-01;2000;Kharif     ;643;406;0,631415241;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;INDORE; 2001-02;2001;Kharif     ;593;371;0,625632378;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;INDORE; 2002-03;2002;Kharif     ;612;347;0,566993464;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;INDORE; 2003-04;2003;Kharif     ;647;415;0,641421947;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;INDORE; 2004-05;2004;Kharif     ;410;250;0,609756098;774,66121;774,66121
Madhya Pradesh;Arhar/Tur;INDORE; 2005-06;2005;Kharif     ;432;248;0,574074074;774,66121;774,66121
